Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
247050.7812	-19.5325	4.3837	6.2404	0.4711	11.1706	6.0128	-0.1276	-0.5942	-0.7592	247050.7812	-17.8598	39.1678	53.8420	5.2015	12.7131	3.0160	-0.0442	-0.8047	-0.4473	247050.7812	279.7090	-0.6605	-24.7742	3.5596	15.2076	-11.4674	-0.7264	-0.5958	0.4295	247050.7812	-17.6182	-15.7020	-86.3424	-4.8147	3.1874	-2.5109	0.3725	-0.5267	0.2506	247050.7812	3509012343.6685	3509012096.6177	-20.3019	-16.3796	60.3202	7.9914	17.4926	-2.3836	-0.0857	-0.7170	0.3347	247050.7812	-8.9110	-3.5858	6.3588	0.1562	5.0077	-8.3981	-0.7720	1.6324	0.5258	247050.7812	5.9590	18.9799	-14.0738	-2.4517	7.7822	-3.2577	0.3859	-0.7605	-0.0668	0.0000	0.0000
247060.5469	-20.7165	42.3367	-37.2787	1.0222	10.9415	5.3328	-0.1238	-0.5961	-0.7549	247060.5469	18.2011	-11.1559	76.7208	5.2811	13.5785	3.7063	-0.0288	-0.8359	-0.4602	247060.5469	279.7090	-0.6605	-24.7742	2.8589	21.2156	-14.5937	-0.7264	-0.5958	0.4295	247060.5469	-17.6182	-15.7020	-86.3424	-6.2831	7.7697	-2.3104	0.3608	-0.5247	0.2576	247060.5469	3509012343.6783	3509012096.6177	-20.3019	-16.3796	60.3202	7.6002	10.5849	-1.0503	-0.0796	-0.7213	0.3305	247060.5469	-8.9110	-3.5858	6.3588	0.1646	6.4110	-7.5507	-0.7780	1.6155	0.5235	247060.5469	5.9590	18.9799	-14.0738	-1.9725	7.4015	-3.0983	0.4045	-0.7510	-0.0507	0.0000	0.0000
247070.3125	-20.7165	42.3367	-37.2787	1.4079	11.1706	4.0481	-0.1314	-0.6019	-0.7440	247070.3125	18.2011	-11.1559	76.7208	4.4055	14.0617	5.1905	-0.0096	-0.7930	-0.4581	247070.3125	142.2475	8.3428	60.8170	1.3796	19.4573	-10.0283	-0.6982	-0.6125	0.3965	247070.3125	-17.6182	-15.7020	-86.3424	-4.7095	10.7482	0.2689	0.3608	-0.5247	0.2576	247070.3125	3509012343.6881	3509012096.6177	-20.3019	-16.3796	60.3202	2.9059	8.5814	0.7870	-0.0796	-0.7213	0.3305	247070.3125	-8.9110	-3.5858	6.3588	-0.4689	5.9429	-7.8470	-0.7560	1.6050	0.5188	247070.3125	5.9590	18.9799	-14.0738	-0.6248	7.6254	-3.6449	0.3970	-0.7203	-0.0576	0.0000	0.0000
247080.0781	-20.7165	42.3367	-37.2787	1.5574	11.6289	3.0644	-0.1219	-0.6097	-0.7505	247080.0781	18.2011	-11.1559	76.7208	2.0174	14.6702	3.6059	-0.0096	-0.7930	-0.4581	247080.0781	142.2475	8.3428	60.8170	8.6204	22.4551	-0.4500	-0.6982	-0.6458	0.3524	247080.0781	44.7421	-35.1177	-92.0941	-1.7468	12.4284	2.4613	0.3431	-0.5494	0.2482	247080.0781	3509012343.6978	3509012096.6177	-20.3019	-16.3796	60.3202	3.0623	8.7480	1.8915	-0.0898	-0.7234	0.3558	247080.0781	3.0736	-8.5539	6.1241	0.3925	5.4695	-8.4120	-0.7560	1.6050	0.5188	247080.0781	0.7676	36.0981	-23.6403	0.8072	8.1599	-3.7280	0.4026	-0.7529	-0.0576	0.0000	0.0000
247089.8437	-20.7165	42.3367	-37.2787	2.1032	12.3162	1.8488	-0.1238	-0.6039	-0.7397	247089.8437	8.0064	-42.1973	127.1240	-1.8831	15.6375	-1.1309	-0.0019	-0.8125	-0.4452	247089.8437	142.2475	8.3428	60.8170	-2.1241	17.9514	-3.7549	-0.6982	-0.6458	0.3524	247089.8437	44.7421	-35.1177	-92.0941	-0.6551	13.2685	3.2912	0.3196	-0.5864	0.2319	247089.8437	3509012343.7076	3509012096.6177	-0.4270	-11.5653	-4.6033	3.0623	8.7480	1.8915	-0.0898	-0.7128	0.3474	247089.8437	3.0736	-8.5539	6.1241	-0.3924	5.7072	-8.0827	-0.7780	1.6113	0.5423	247089.8437	0.7676	36.0981	-23.6403	1.5260	8.4680	-3.4978	0.3840	-0.7644	-0.0599	0.0000	0.0000
247099.6094	-52.4758	111.5864	-97.9418	3.5339	11.9344	1.4622	-0.1162	-0.6291	-0.7462	247099.6094	8.0064	-42.1973	127.1240	-4.9080	16.9033	0.5735	0.0404	-0.7891	-0.4559	247099.6094	252.7278	-54.9895	115.4419	-5.2384	23.9934	4.3599	-0.6419	-0.6604	0.3744	247099.6094	44.7421	-35.1177	-92.0941	-0.5824	13.6504	2.8235	0.3314	-0.5947	0.2389	247099.6094	3509012343.7173	3509012096.6177	-0.4270	-11.5653	-4.6033	4.8619	7.8974	2.3741	-0.0816	-0.7213	0.3411	247099.6094	3.0736	-8.5539	6.1241	-0.3901	6.0969	-7.8517	-0.7660	1.5840	0.5258	247099.6094	0.7676	36.0981	-23.6403	2.1682	8.4735	-2.9535	0.3859	-0.7605	-0.0415	0.0000	0.0000
247109.3750	-52.4758	111.5864	-97.9418	5.2234	10.1778	3.0422	-0.1048	-0.6214	-0.7245	247109.3750	8.0064	-42.1973	127.1240	-6.3408	16.5461	3.8828	0.0596	-0.7969	-0.4495	247109.3750	252.7278	-54.9895	115.4419	-2.5912	31.2121	-18.8648	-0.5855	-0.6583	0.3612	247109.3750	-8.4647	-78.2983	-87.2276	-1.1278	12.5811	2.4536	0.3314	-0.5947	0.2389	247109.3750	3509012343.7271	3509012096.6177	-0.4270	-11.5653	-4.6033	5.9572	7.1968	2.3021	-0.0816	-0.7213	0.3411	247109.3750	6.6731	-2.1291	-0.7048	-0.2302	6.5635	-7.6254	-0.7660	1.6345	0.5305	247109.3750	8.7151	21.7497	-41.1730	1.9302	8.1684	-2.8727	0.3729	-0.7356	-0.0461	0.0000	0.0000
247119.1406	-52.4758	111.5864	-97.9418	6.0287	9.9487	3.8637	-0.0895	-0.6291	-0.7375	247119.1406	-23.3588	23.1825	183.0226	-5.6244	15.7027	5.3936	0.0596	-0.7969	-0.4495	247119.1406	252.7278	-54.9895	115.4419	-6.1727	20.3561	-6.4275	-0.5473	-0.6667	0.3392	247119.1406	-8.4647	-78.2983	-87.2276	-2.1352	11.1301	2.3238	0.3000	-0.6091	0.2272	247119.1406	3509012343.7369	3509012096.6177	15.8831	19.1748	28.0521	6.3484	7.1968	2.3021	-0.1000	-0.7617	0.3495	247119.1406	6.6731	-2.1291	-0.7048	-0.0725	6.3325	-7.6240	-0.7660	1.6345	0.5305	247119.1406	8.7151	21.7497	-41.1730	1.5314	8.3205	-2.9520	0.3840	-0.7663	-0.0438	0.0000	0.0000
247128.9062	18.8807	93.8584	-126.4604	7.0759	10.6360	4.9745	-0.0990	-0.6175	-0.7223	247128.9062	-23.3588	23.1825	183.0226	-4.8284	15.7745	4.7631	0.0923	-0.8320	-0.4366	247128.9062	96.5915	6.2323	92.5433	-2.0462	19.6468	-6.7690	-0.5473	-0.6667	0.3392	247128.9062	-8.4647	-78.2983	-87.2276	-2.5119	9.5263	3.3472	0.2902	-0.5720	0.2178	247128.9062	3509012343.7466	3509012096.6177	15.8831	19.1748	28.0521	6.0355	8.8336	2.6808	-0.0878	-0.7404	0.3389	247128.9062	6.6731	-2.1291	-0.7048	-0.3886	6.6390	-7.7034	-0.7880	1.5693	0.5329	247128.9062	8.7151	21.7497	-41.1730	1.3714	8.3198	-3.0297	0.3544	-0.7605	-0.0484	0.0000	0.0000
247138.6719	18.8807	93.8584	-126.4604	8.1937	12.3162	5.1721	-0.1181	-0.6291	-0.7375	247138.6719	-23.3588	23.1825	183.0226	-3.5547	15.5215	2.8812	0.1442	-0.7715	-0.4387	247138.6719	96.5915	6.2323	92.5433	-2.4355	15.9701	-5.8064	-0.5312	-0.6875	0.3172	247138.6719	-8.4647	-78.2983	-87.2276	-3.4381	9.2208	3.5911	0.2902	-0.6173	0.2178	247138.6719	3509012343.7564	3509012096.6177	15.8831	19.1748	28.0521	4.7836	9.7627	2.2764	-0.0878	-0.7404	0.3389	247138.6719	6.6731	-2.1291	-0.7048	-0.3097	6.2540	-7.6972	-0.7620	1.6261	0.5188	247138.6719	11.1740	-13.4100	-46.2721	1.2926	8.7028	-2.9558	0.3562	-0.7739	-0.0461	0.0000	0.0000
247148.4375	18.8807	93.8584	-126.4604	7.5737	9.7959	6.9332	-0.1543	-0.6097	-0.7093	247148.4375	-25.0189	59.3472	194.6844	-2.3607	14.8043	1.4017	0.1442	-0.7695	-0.4301	247148.4375	96.5915	6.2323	92.5433	-0.1776	14.4137	-4.5841	-0.4849	-0.6771	0.2974	247148.4375	28.3331	-65.9566	-83.0249	-2.5799	8.9916	4.2797	0.2922	-0.6173	0.2084	247148.4375	3509012343.7662	3509012096.6177	1.7912	17.1913	45.0333	3.8447	10.4625	2.2694	-0.0776	-0.7489	0.3305	247148.4375	2.1409	0.2571	-1.2990	-0.3081	6.1802	-7.5366	-0.7700	1.6050	0.5211	247148.4375	11.1740	-13.4100	-46.2721	1.2145	9.0102	-2.8033	0.3414	-0.7490	-0.0553	0.0000	0.0000
247158.2031	14.6812	-196.3726	-146.6509	5.2809	7.5048	8.7840	-0.1771	-0.6155	-0.7180	247158.2031	-25.0189	59.3472	194.6844	-1.9627	13.7102	1.2663	0.1692	-0.7695	-0.4301	247158.2031	96.5915	6.2323	92.5433	0.7567	13.7801	-5.2018	-0.4849	-0.6771	0.2974	247158.2031	28.3331	-65.9566	-83.0249	-3.1982	9.2971	4.3600	0.3000	-0.6152	0.1920	247158.2031	3509012343.7759	3509012096.6177	1.7912	17.1913	45.0333	4.7836	10.3134	2.9030	-0.0653	-0.7468	0.3432	247158.2031	2.1409	0.2571	-1.2990	-0.3894	6.5604	-7.7814	-0.7700	1.6050	0.5211	247158.2031	11.1740	-13.4100	-46.2721	0.8141	9.8489	-3.0450	0.3451	-0.7605	-0.0599	0.0000	0.0000
247167.9687	14.6812	-196.3726	-146.6509	1.6818	8.6504	7.5301	-0.2210	-0.6019	-0.7050	247167.9687	-25.0189	59.3472	194.6844	-2.5995	11.9037	0.1231	0.2173	-0.7754	-0.4108	247167.9687	164.6687	-12.8281	98.1794	1.5353	14.3059	-7.5198	-0.4507	-0.7083	0.2555	247167.9687	28.3331	-65.9566	-83.0249	-2.7340	9.3735	4.3546	0.2863	-0.5864	0.1756	247167.9687	3509012343.7857	3509012096.6177	1.7912	17.1913	45.0333	5.4878	9.7580	1.8024	-0.0571	-0.7723	0.3305	247167.9687	2.1409	0.2571	-1.2990	-0.3097	6.3310	-7.6988	-0.7760	1.6155	0.5258	247167.9687	11.1740	-13.4100	-46.2721	0.5776	10.1570	-2.8148	0.3247	-0.7701	-0.0507	0.0000	0.0000
247177.7344	14.6812	-196.3726	-146.6509	-0.9672	12.1635	5.6413	-0.2590	-0.5942	-0.7245	247177.7344	-25.0189	59.3472	194.6844	-3.9527	10.2603	-0.3158	0.2538	-0.7520	-0.4086	247177.7344	164.6687	-12.8281	98.1794	2.3139	14.2813	-9.9859	-0.4487	-0.7292	0.2181	247177.7344	13.2405	-64.6566	-79.8173	-2.1977	9.4499	3.8081	0.2863	-0.5864	0.1756	247177.7344	3509012343.7955	3509012096.6177	-1.8407	-7.2718	38.3865	5.2531	9.2177	2.2029	-0.0571	-0.7723	0.3305	247177.7344	-1.7712	1.9932	-2.3109	-0.2333	6.0952	-7.9344	-0.7680	1.6303	0.5305	247177.7344	12.0609	-16.1041	-39.7308	-0.2184	10.0041	-2.8133	0.3340	-0.7548	-0.0553	0.0000	0.0000
247187.5000	9.5685	-225.3335	-147.5086	-2.7244	13.6146	5.2683	-0.3086	-0.6019	-0.7137	247187.5000	-44.4143	-5.7733	155.5030	-5.3060	9.1757	0.4922	0.2538	-0.7520	-0.4086	247187.5000	164.6687	-12.8281	98.1794	2.4696	14.3343	-12.5234	-0.3944	-0.7104	0.2115	247187.5000	13.2405	-64.6566	-79.8173	-1.9679	9.2971	3.5757	0.2627	-0.6132	0.1756	247187.5000	3509012343.8052	3509012096.6177	-1.8407	-7.2718	38.3865	4.2359	8.9106	2.6010	-0.0367	-0.7489	0.3326	247187.5000	-1.7712	1.9932	-2.3109	-0.2317	6.3294	-7.7799	-0.7580	1.6029	0.5211	247187.5000	12.0609	-16.1041	-39.7308	-0.2169	10.0057	-2.6578	0.3191	-0.7567	-0.0622	0.0000	0.0000
247197.2656	9.5685	-225.3335	-147.5086	-1.9131	12.6217	6.6990	-0.3276	-0.6097	-0.7202	247197.2656	-44.4143	-5.7733	155.5030	-6.2612	8.4773	0.8993	0.2596	-0.7812	-0.3978	247197.2656	99.2851	-87.0833	79.8301	2.2360	13.9215	-14.5913	-0.3944	-0.7104	0.2115	247197.2656	13.2405	-64.6566	-79.8173	-1.9686	8.7625	3.5038	0.2529	-0.6543	0.1593	247197.2656	3509012343.8150	3509012096.6177	-1.8407	-7.2718	38.3865	3.7665	8.8194	1.2587	-0.0265	-0.7447	0.3474	247197.2656	-1.7712	1.9932	-2.3109	-0.1521	6.3309	-7.7019	-0.7580	1.6029	0.5211	247197.2656	12.0609	-16.1041	-39.7308	-0.2925	9.5508	-2.2644	0.3340	-0.7605	-0.0576	0.0000	0.0000
247207.0312	9.5685	-225.3335	-147.5086	-0.6438	10.4069	6.1068	-0.3448	-0.6019	-0.7007	247207.0312	-44.4143	-5.7733	155.5030	-6.6592	8.0091	0.9086	0.2865	-0.7500	-0.3914	247207.0312	99.2851	-87.0833	79.8301	2.5474	11.8763	-15.1887	-0.3682	-0.7333	0.1916	247207.0312	8.7555	-79.0423	-83.3850	-1.5058	8.5334	3.3471	0.2490	-0.6193	0.1475	247207.0312	3509012343.8248	3509012096.6177	-4.4839	-13.0837	46.8136	3.8447	8.8249	1.8118	-0.0265	-0.7447	0.3474	247207.0312	-0.7471	3.5029	-1.3500	0.0835	6.0213	-7.7801	-0.7720	1.6345	0.5376	247207.0312	15.3522	-7.4618	-39.1654	-0.5305	8.9400	-2.1805	0.3210	-0.7510	-0.0668	0.0000	0.0000
247216.7969	9.5685	-225.3335	-147.5086	0.4583	11.0943	4.7352	-0.3581	-0.6078	-0.7137	247216.7969	-5.8866	-43.8107	143.4564	-6.1020	7.5456	1.3896	0.3135	-0.7363	-0.4000	247216.7969	99.2851	-87.0833	79.8301	2.4696	8.9908	-13.5456	-0.3521	-0.7500	0.1960	247216.7969	8.7555	-79.0423	-83.3850	-1.6621	8.3807	3.1958	0.2490	-0.6193	0.1475	247216.7969	3509012343.8345	3509012096.6177	-4.4839	-13.0837	46.8136	3.5318	9.5271	2.0418	-0.0265	-0.7447	0.3368	247216.7969	-0.7471	3.5029	-1.3500	0.0031	6.0951	-7.9391	-0.7680	1.6071	0.5282	247216.7969	15.3522	-7.4618	-39.1654	-0.6108	8.4040	-2.2529	0.3098	-0.7874	-0.0668	0.0000	0.0000
247226.5625	-27.5605	9.0360	-153.3399	-0.0990	13.2327	4.7946	-0.3695	-0.6019	-0.7028	247226.5625	-5.8866	-43.8107	143.4564	-5.1468	6.9994	1.4006	0.3135	-0.7363	-0.4000	247226.5625	-49.1143	-92.7367	27.1904	1.8467	6.6527	-12.0562	-0.3521	-0.7500	0.1960	247226.5625	8.7555	-79.0423	-83.3850	-2.1248	8.1516	3.3571	0.2353	-0.6420	0.1569	247226.5625	3509012343.8443	3509012096.6177	-4.4839	-13.0837	46.8136	3.5318	9.9913	1.8001	0.0020	-0.7319	0.3347	247226.5625	-0.7471	3.5029	-1.3500	0.0040	5.8658	-7.8550	-0.7680	1.6303	0.5235	247226.5625	15.3522	-7.4618	-39.1654	-0.6880	7.4889	-2.0105	0.2968	-0.7950	-0.0645	0.0000	0.0000
247236.3281	-27.5605	9.0360	-153.3399	0.1529	12.6981	6.0760	-0.3924	-0.5806	-0.6898	247236.3281	-5.8866	-43.8107	143.4564	-5.0672	6.9994	1.4006	0.3250	-0.7441	-0.3957	247236.3281	-49.1143	-92.7367	27.1904	1.8467	4.8605	-10.8858	-0.3239	-0.7271	0.2048	247236.3281	9.4750	-76.7720	-85.7250	-2.6658	8.5334	3.4359	0.2157	-0.6934	0.1452	247236.3281	3509012343.8541	3509012096.6177	-4.4839	-13.0837	46.8136	2.6711	10.4562	1.6374	-0.0102	-0.7596	0.3347	247236.3281	-0.7471	3.5029	-1.3500	-0.2340	5.7857	-8.0078	-0.7680	1.6303	0.5235	247236.3281	-7.2922	4.6920	-43.1846	-0.6926	6.8725	-2.4709	0.2857	-0.8046	-0.0599	0.0000	0.0000
247246.0937	-27.5605	9.0360	-153.3399	0.7086	11.9344	5.8524	-0.4114	-0.5767	-0.6594	247246.0937	-48.2126	-32.3291	109.8667	-4.3507	5.8132	-0.1482	0.3404	-0.7461	-0.3785	247246.0937	-49.1143	-92.7367	27.1904	1.6910	2.6808	-9.2490	-0.3078	-0.7146	0.2269	247246.0937	9.4750	-76.7720	-85.7250	-3.2051	8.7625	3.6706	0.2196	-0.6749	0.1241	247246.0937	3509012343.8638	3509012096.6177	-1.7083	-17.3144	45.5306	1.9670	10.3785	1.6382	-0.0102	-0.7596	0.3347	247246.0937	9.7756	-5.8474	5.1897	-0.1521	6.0230	-7.6958	-0.7960	1.5966	0.5376	247246.0937	-7.2922	4.6920	-43.1846	-0.4538	6.4903	-2.4671	0.2820	-0.7778	-0.0645	0.0000	0.0000
247255.8594	-88.8029	-13.9785	-166.3636	1.0905	11.9344	4.1941	-0.4248	-0.5825	-0.6659	247255.8594	-48.2126	-32.3291	109.8667	-4.0323	4.2446	-0.9031	0.3577	-0.6953	-0.3849	247255.8594	-49.1143	-92.7367	27.1904	2.3917	0.3511	-6.9278	-0.3018	-0.7125	0.2533	247255.8594	9.4750	-76.7720	-85.7250	-3.3599	9.1444	3.6683	0.2196	-0.6749	0.1241	247255.8594	3509012343.8736	3509012096.6177	-1.7083	-17.3144	45.5306	1.7323	9.8389	2.1177	0.0041	-0.7255	0.3474	247255.8594	9.7756	-5.8474	5.1897	-0.3089	6.2556	-7.6177	-0.7580	1.6345	0.5164	247255.8594	-7.2922	4.6920	-43.1846	0.1065	6.7227	-2.1584	0.2857	-0.7912	-0.0622	0.0000	0.0000
247265.6250	-88.8029	-13.9785	-166.3636	1.3981	11.0943	3.0713	-0.4362	-0.5806	-0.6659	247265.6250	-48.2126	-32.3291	109.8667	-3.3955	2.8440	-0.4819	0.3577	-0.6953	-0.3849	247265.6250	-129.2952	-56.0328	-41.6879	2.5474	-1.9840	-5.1389	-0.3018	-0.7125	0.2533	247265.6250	9.4750	-76.7720	-85.7250	-2.6658	8.9153	3.4321	0.2039	-0.7099	0.1171	247265.6250	3509012343.8834	3509012096.6177	-1.7083	-17.3144	45.5306	2.0452	8.8289	2.2068	-0.0020	-0.7553	0.3347	247265.6250	9.7756	-5.8474	5.1897	-0.3090	6.5635	-7.6238	-0.7580	1.6345	0.5164	247265.6250	-18.9744	8.6423	-41.6414	0.1050	6.7212	-2.3139	0.2839	-0.7605	-0.0461	0.0000	0.0000
247275.3906	-88.8029	-13.9785	-166.3636	0.7569	9.6432	2.7162	-0.4533	-0.6097	-0.6659	247275.3906	-40.3616	-96.5247	45.5189	-2.4403	1.7562	0.0116	0.3596	-0.7285	-0.3785	247275.3906	-129.2952	-56.0328	-41.6879	2.5474	-2.9981	-4.5909	-0.2958	-0.6792	0.2797	247275.3906	0.5817	-54.2649	-87.4538	-2.0444	8.1516	3.6651	0.1824	-0.6893	0.1288	247275.3906	3509012343.8931	3509012096.6177	-8.1334	-28.7586	36.8850	1.4976	8.5909	1.7351	-0.0020	-0.7553	0.3347	247275.3906	13.1782	-5.7710	5.1920	-0.3878	6.4096	-7.6192	-0.7800	1.6008	0.5329	247275.3906	-18.9744	8.6423	-41.6414	0.5014	6.9490	-2.4717	0.2876	-0.7739	-0.0553	0.0000	0.0000
247285.1562	7.9020	-4.4976	-142.5473	1.2313	9.6432	2.3354	-0.4590	-0.6039	-0.6594	247285.1562	-40.3616	-96.5247	45.5189	-2.0423	1.2841	-0.3721	0.3673	-0.6895	-0.3634	247285.1562	-129.2952	-56.0328	-41.6879	1.8467	-3.6239	-4.4240	-0.2978	-0.6375	0.3128	247285.1562	0.5817	-54.2649	-87.4538	-1.5831	7.6169	3.3570	0.1824	-0.6893	0.1288	247285.1562	3509012343.9029	3509012096.6177	-8.1334	-28.7586	36.8850	0.1675	8.7487	1.9705	0.0224	-0.7149	0.3495	247285.1562	13.1782	-5.7710	5.1920	-0.1498	6.4127	-7.4648	-0.7660	1.6092	0.5305	247285.1562	-18.9744	8.6423	-41.6414	0.5037	6.9513	-2.2384	0.2690	-0.7816	-0.0576	0.0000	0.0000
247294.9219	7.9020	-4.4976	-142.5473	1.3148	9.4905	2.7122	-0.4800	-0.5981	-0.6638	247294.9219	-40.3616	-96.5247	45.5189	-1.8831	0.9680	-0.7589	0.3538	-0.7207	-0.3871	247294.9219	-131.5995	-61.0235	-70.9074	0.9903	-3.7107	-5.2597	-0.2978	-0.6375	0.3128	247294.9219	0.5817	-54.2649	-87.4538	-0.7303	6.9296	3.5098	0.1647	-0.7140	0.1007	247294.9219	3509012343.9127	3509012096.6177	-8.1334	-28.7586	36.8850	-1.2408	9.3676	1.6483	0.0327	-0.7532	0.3453	247294.9219	13.1782	-5.7710	5.1920	-0.0710	6.4126	-7.4664	-0.7660	1.6092	0.5188	247294.9219	-18.9744	8.6423	-41.6414	0.9010	7.1035	-2.3177	0.2709	-0.7989	-0.0415	0.0000	0.0000
247304.6875	7.9020	-4.4976	-142.5473	1.7967	9.2613	3.0857	-0.4914	-0.5748	-0.6681	247304.6875	-40.3616	-96.5247	45.5189	-2.2015	0.7355	-0.5970	0.3538	-0.7207	-0.3871	247304.6875	-131.5995	-61.0235	-70.9074	-0.3333	-2.7064	-6.7931	-0.3199	-0.6250	0.3370	247304.6875	1.5613	-50.4283	-72.1377	-1.0422	7.1587	3.2790	0.1706	-0.7140	0.1030	247304.6875	3509012343.9224	3509012096.6177	-8.4046	-15.6580	31.0886	-1.0844	9.3668	1.5693	0.0490	-0.7191	0.3453	247304.6875	13.2236	-6.3304	5.0460	-0.6241	5.9478	-7.6052	-0.7660	1.6092	0.5188	247304.6875	-14.7203	13.1527	-31.5070	0.8229	7.1815	-2.1629	0.2653	-0.7950	-0.0438	0.0000	0.0000
247314.4531	17.2926	-122.8026	-130.6558	0.6705	9.4141	2.0425	-0.5390	-0.5670	-0.6421	247314.4531	-33.2700	-121.1008	-25.6131	-2.8383	0.6637	0.0334	0.3577	-0.7070	-0.3849	247314.4531	-131.5995	-61.0235	-70.9074	-0.8783	-3.0939	-6.3228	-0.3078	-0.6062	0.3678	247314.4531	1.5613	-50.4283	-72.1377	-0.8921	7.3878	2.8120	0.1569	-0.6914	0.1007	247314.4531	3509012343.9322	3509012096.6177	-8.4046	-15.6580	31.0886	0.0892	9.5224	1.5677	0.0490	-0.7191	0.3453	247314.4531	13.2236	-6.3304	5.0460	-0.3870	6.4882	-7.5412	-0.7720	1.5924	0.5258	247314.4531	-14.7203	13.1527	-31.5070	1.1413	6.8757	-2.1599	0.2338	-0.8065	-0.0323	0.0000	0.0000
247324.2187	17.2926	-122.8026	-130.6558	-0.6142	7.9630	1.0922	-0.5524	-0.5515	-0.6226	247324.2187	-33.2700	-121.1008	-25.6131	-3.4751	0.8261	0.6592	0.3308	-0.6934	-0.3763	247324.2187	-175.8012	-17.5981	-43.6970	-0.7226	-3.5598	-5.8587	-0.3058	-0.5750	0.4031	247324.2187	1.5613	-50.4283	-72.1377	-1.5127	8.1516	2.6562	0.1569	-0.6914	0.1007	247324.2187	3509012343.9420	3509012096.6177	-8.4046	-15.6580	31.0886	1.3411	9.2058	1.0178	0.0408	-0.7553	0.3389	247324.2187	13.2236	-6.3304	5.0460	-0.5454	6.5636	-7.6191	-0.7680	1.6176	0.5376	247324.2187	-14.7203	13.1527	-31.5070	1.5401	6.8764	-2.0821	0.2338	-0.8084	-0.0323	0.0000	0.0000
